site_code,site_name,part_number,part_serial_number,part_domain_1,part_domain_2,part_domain_3
du0086,d8sgr1,tta-glg120h,as192100101,telecom,bss,tma
du0086,d8sgr1,tta-glg120h,as192101150,telecom,bss,tma
du0086,d8sgr1,krc161260/1,d16u017919,telecom,bss,ru
du0086,d8sgr1,krc161260/1,d16u017927,telecom,bss,ru
du0086,d8sgr1,krc161260/1,d16n229821,telecom,bss,ru
du0086,d8sgr1,tta-glg120h,as192101905,telecom,bss,tma
du0086,d8sgr1,krc161466/2,d16v516424,telecom,bss,ru
du0086,d8sgr1,krc161466/2,d16v519909,telecom,bss,ru
du0086,d8sgr1,krc161466/2,d16v519919,telecom,bss,ru
du0086,d8sgr1,krc161280/1,d16e345180,telecom,bss,ru
du0086,d8sgr1,bml161184/1,br83508009,telecom,bss,psu
du0086,d8sgr1,bml161184/1,br83508023,telecom,bss,psu
du0086,d8sgr1,bml161184/1,br83508050,telecom,bss,psu
du0086,d8sgr1,bml161184/1,br83508051,telecom,bss,psu
du0086,d8sgr1,bmg980336/7,c942115652,telecom,bss,pdu
du0086,d8sgr1,742215,i063737175,telecom,bss,"rf antenna"
du0086,d8sgr1,742215,i0b3057315,telecom,bss,"rf antenna"
du0086,d8sgr1,742215,i0b3057382,telecom,bss,"rf antenna"
du0086,d8sgr1,742265v02,xki1091812,telecom,bss,"rf antenna"
du0086,d8sgr1,742265v02,xki1092355,telecom,bss,"rf antenna"
du0086,d8sgr1,742265v02,xki1193093,telecom,bss,"rf antenna"
du0086,d8sgr1,kdu137569/1,tu8xk70958,telecom,bss,du
du0086,d8sgr1,bmg980336/2,x052625847,telecom,bss,pdu
du0086,d8sgr1,86010148v01,i0m0883762-xx,telecom,bss,ret
du0087,d8sin1,kdu137925/31,d16v599596,telecom,bss,baseband
du0087,d8sin1,kdu137569/1,d16p659887,telecom,bss,du
du0087,d8sin1,,,civil,tower,mast
du0087,d8sin1,,,civil,"fuel tank",cylinder
du0087,d8sin1,86010148v01,csi0914617-xx,telecom,bss,ret
du0087,d8sin1,krc161280/1,d16p711786,telecom,bss,ru
du0087,d8sin1,krc161260/1,d16p342351,telecom,bss,ru
du0087,d8sin1,86010148v01,csi0704609-xx,telecom,bss,ret
du0087,d8sin1,86010148v01,csi0704623-xx,telecom,bss,ret
du0087,d8sin1,742215v01,xki0684119,telecom,bss,"rf antenna"
du0087,d8sin1,742215v01,xki0684592,telecom,bss,"rf antenna"
du0087,d8sin1,apxv9r20b-c,,telecom,bss,"rf antenna"
du0087,d8sin1,apxv9r20b-c,,telecom,bss,"rf antenna"
du0087,d8sin1,apxv9r20b-c,,telecom,bss,"rf antenna"
du0087,d8sin1,742215v01,,telecom,bss,"rf antenna"
du0087,d8sin1,acu-a20-s,6.16261e+11,telecom,bss,ret
du0087,d8sin1,742215v01,xkh5250084,telecom,bss,"rf antenna"
du0087,d8sin1,tta-glg120h,as192100059,telecom,bss,tma
du0087,d8sin1,tta-glg120h,as192100085,telecom,bss,tma
du0087,d8sin1,krc161260/1,d16p342353,telecom,bss,ru
du0087,d8sin1,krc161260/1,d16p635675,telecom,bss,ru
du0087,d8sin1,tta-glg120h,as192101962,telecom,bss,tma
du0087,d8sin1,krc161466/2,d16v516349,telecom,bss,ru
du0087,d8sin1,krc161466/2,d16v671358,telecom,bss,ru
du0087,d8sin1,krc161280/1,cr9c841089,telecom,bss,ru
du0087,d8sin1,krc161466/2,d822828321,telecom,bss,ru
du0087,d8sin1,302/bfm901292,d16p942755,telecom,bss,bts
du0087,d8sin1,bml161184/1,br83566267,telecom,bss,psu
du0087,d8sin1,bml161184/1,br83566362,telecom,bss,psu
du0087,d8sin1,bml161184/1,br84883927,telecom,bss,psu
du0087,d8sin1,bmg980336/7,x053143087,telecom,bss,pdu
du0087,d8sin1,bmg980336/2,c941886417,telecom,bss,pdu
du0087,d8sin1,bmg980336/2,c941886689,telecom,bss,pdu
du0087,d8sin1,kdu137569/1,d16p602496,telecom,bss,du
du0087,d8sin1,bml161184/1,bw97468423,telecom,bss,psu
du0088,d8sin2,krc161670/1,e553567542,telecom,bss,ru
du0088,d8sin2,kdu137597/1,cb4h086685,telecom,bss,du
du0088,d8sin2,86010148v01,i0m0882296-xx,telecom,bss,ret
du0088,d8sin2,86010148v01,i0m0882349-xx,telecom,bss,ret
du0088,d8sin2,86010148v01,i0m0882451-xx,telecom,bss,ret
du0088,d8sin2,"mp rt",,civil,tower,rt
du0088,d8sin2,,,civil,"fuel tank",cylinder
du0088,d8sin2,86010148v01,csi0916989-xx,telecom,bss,ret
du0088,d8sin2,86010148v01,csi0916990-xx,telecom,bss,ret
du0088,d8sin2,86010148v01,csi0923594-xx,telecom,bss,ret
du0088,d8sin2,80010485v01,i0e2355623,telecom,bss,"rf antenna"
du0088,d8sin2,742215v01,xkh5250107,telecom,bss,"rf antenna"
du0088,d8sin2,742215v01,,telecom,bss,"rf antenna"
du0088,d8sin2,80010485v01,i0e1611054,telecom,bss,"rf antenna"
du0088,d8sin2,80010485v01,i0e2255561,telecom,bss,"rf antenna"
du0088,d8sin2,742215v01,xkh5250110,telecom,bss,"rf antenna"
du0088,d8sin2,krc161466/2,d16v513883,telecom,bss,ru
du0088,d8sin2,krc161466/2,d16v513884,telecom,bss,ru
du0088,d8sin2,krc161466/2,d16v513885,telecom,bss,ru
du0088,d8sin2,bml161174/1,br88084676,telecom,bss,psu
du0088,d8sin2,bml161174/1,bw93037630,telecom,bss,psu
du0088,d8sin2,krc161670/1,e553567588,telecom,bss,ru
du0088,d8sin2,bml161184/1,br83491874,telecom,bss,psu
du0088,d8sin2,bmg980336/2,bj31614686,telecom,bss,pdu
du0088,d8sin2,bmg980336/2,bj31722284,telecom,bss,pdu
du0088,d8sin2,bmg980336/2,bj31722288,telecom,bss,pdu
du0088,d8sin2,kdu137569/1,tu8xk71130,telecom,bss,du
du0088,d8sin2,kdu137925/31,d16v581115,telecom,bss,baseband
du0088,d8sin2,krc161670/1,e553576964,telecom,bss,ru
du0089,d8wer1,86010148v01,i0m0882869-xx,telecom,bss,ret
du0089,d8wer1,kdu137569/1,d16d868444,telecom,bss,du
du0089,d8wer1,86010148v01,csg4287989-xx,telecom,bss,ret
du0089,d8wer1,86010148v01,csg4288660-xx,telecom,bss,ret
du0089,d8wer1,86010148v01,csg4288734-xx,telecom,bss,ret
du0089,d8wer1,acu-a20-s,6.16261e+11,telecom,bss,ret
du0089,d8wer1,tta-glg120h,as192100052,telecom,bss,tma
du0089,d8wer1,tta-glg120h,as192100058,telecom,bss,tma
du0089,d8wer1,tta-glg120h,as192100197,telecom,bss,tma
du0089,d8wer1,krc161280/1,d16d687210,telecom,bss,ru
du0089,d8wer1,krc161280/1,d16d687211,telecom,bss,ru
du0089,d8wer1,bml161184/1,bw97329388,telecom,bss,psu
du0089,d8wer1,bml161184/1,bw97329510,telecom,bss,psu
du0089,d8wer1,krc161466/2,d16v513851,telecom,bss,ru
du0089,d8wer1,krc11862/2,d166721888,telecom,bss,ru
du0089,d8wer1,krc11862/2,d166721889,telecom,bss,ru
du0089,d8wer1,krc11862/2,d166723758,telecom,bss,ru
du0089,d8wer1,krc161466/2,d16v674721,telecom,bss,ru
du0089,d8wer1,krc161466/2,d16v674722,telecom,bss,ru
du0089,d8wer1,bml161174/1,bw93241090,telecom,bss,psu
du0089,d8wer1,bml161184/1,bw9c089373,telecom,bss,psu
du0089,d8wer1,119/bfm901290,d166734323,telecom,bss,bts
du0089,d8wer1,bmg980336/4,x051990589,telecom,bss,pdu
du0089,d8wer1,bmg980336/4,x052001243,telecom,bss,pdu
du0089,d8wer1,kdu137925/31,d16v562296,telecom,bss,baseband
du0089,d8wer1,kdu137569/1,tu8xb66767,telecom,bss,du
du0089,d8wer1,86010148v01,i0m0882851-xx,telecom,bss,ret
du0090,d8zir1,86010148v01,i0m0882627-xx,telecom,bss,ret
du0090,d8zir1,kdu137848/11,td3b782645,telecom,bss,baseband
du0090,d8zir1,bmg980336/2,x052066120,telecom,bss,pdu
du0090,d8zir1,86010148v01,i0m0882463-xx,telecom,bss,ret
du0090,d8zir1,86010148v01,i0m0882619-xx,telecom,bss,ret
du0090,d8zir1,krc11865/2,cb4p462095,telecom,bss,ru
du0090,d8zir1,86010148v01,csg4288957-xx,telecom,bss,ret
du0090,d8zir1,86010148v01,csg4288789-xx,telecom,bss,ret
du0090,d8zir1,86010148v01,csg4288952-xx,telecom,bss,ret
du0090,d8zir1,krc161280/1,d16e147957,telecom,bss,ru
du0090,d8zir1,bml161174/1,bw93259526,telecom,bss,psu
du0090,d8zir1,bml161174/1,bw93260512,telecom,bss,psu
du0090,d8zir1,bml161174/1,bw93260624,telecom,bss,psu
du0090,d8zir1,bml161174/1,br88045515,telecom,bss,psu
du0090,d8zir1,104/bfm901292,d168339170,telecom,bss,bts
du0090,d8zir1,krc161670/1,e553576846,telecom,bss,ru
du0090,d8zir1,krc161670/1,e553576871,telecom,bss,ru
du0090,d8zir1,bmg980336/2,x052070496,telecom,bss,pdu
du0090,d8zir1,bmg980336/7,dx10310520,telecom,bss,pdu
du0090,d8zir1,krc161622/1,tu8u005dz1,telecom,bss,ru
du0090,d8zir1,krc161622/1,tu8u005kja,telecom,bss,ru
du0090,d8zir1,krc161670/1,e550839569,telecom,bss,ru
du0090,d8zir1,bmg980336/2,c941245184,telecom,bss,pdu
du0090,d8zir1,kdu137569/1,tu8xd19583,telecom,bss,du
du0090,d8zir1,krc161622/1,tu8u005e0f,telecom,bss,ru
du0091,dbntk1,86010148v01,i0m0883782-xx,telecom,bss,ret
du0091,dbntk1,bml161174/1,bw93261207,telecom,bss,psu
du0091,dbntk1,86010148v01,csg4288912-xx,telecom,bss,ret
du0091,dbntk1,"vd 68",,civil,tower,gf
du0091,dbntk1,,,civil,"telecom shelter","2.5,2.5,2.5 (w,l,h)m"
du0091,dbntk1,,,civil,"fuel tank",cylinder
du0091,dbntk1,86010148v01,csg4289071-xx,telecom,bss,ret
du0091,dbntk1,86010148v01,i0m0883829-xx,telecom,bss,ret
du0091,dbntk1,tta-glg120h,as192100165,telecom,bss,tma
du0091,dbntk1,86010148v01,csg4287980-xx,telecom,bss,ret
du0091,dbntk1,kdu137925/31,b441044695,telecom,bss,baseband
du0091,dbntk1,acu-a20-s,00000617021110ab5,telecom,bss,ret
du0091,dbntk1,739686,,telecom,bss,"rf antenna"
du0091,dbntk1,apxv9r20b-c,1171520801-053,telecom,bss,"rf antenna"
du0091,dbntk1,tta-glg120h,as192100090,telecom,bss,tma
du0091,dbntk1,tta-glg120h,as192100109,telecom,bss,tma
du0091,dbntk1,krc161260/1,d168224125,telecom,bss,ru
du0091,dbntk1,krc161260/1,d168224128,telecom,bss,ru
du0091,dbntk1,krc161260/1,d168224131,telecom,bss,ru
du0091,dbntk1,bml161174/1,bw93261135,telecom,bss,psu
du0091,dbntk1,bml161184/1,bw97331258,telecom,bss,psu
du0091,dbntk1,bml161184/1,bw97331288,telecom,bss,psu
du0091,dbntk1,119/bfm901290,d168294973,telecom,bss,bts
du0091,dbntk1,bmg980336/4,x052092074,telecom,bss,pdu
du0091,dbntk1,bmg980336/4,x052092076,telecom,bss,pdu
du0091,dbntk1,krc161622/1,cd3v422245,telecom,bss,ru
du0091,dbntk1,krc161622/1,cd3v433793,telecom,bss,ru
du0091,dbntk1,krc161622/1,cd3v433934,telecom,bss,ru
du0091,dbntk1,742215v01,xkg2166463,telecom,bss,"rf antenna"
du0091,dbntk1,742215v01,xkg2370529,telecom,bss,"rf antenna"
du0091,dbntk1,742215v01,xkg2370620,telecom,bss,"rf antenna"
du0091,dbntk1,80010485,w0d4017132,telecom,bss,"rf antenna"
du0091,dbntk1,80010485,w0d4017158,telecom,bss,"rf antenna"
du0091,dbntk1,kdu137569/1,tu8xd57028,telecom,bss,du
du0091,dbntk1,seb1121167/1,c993031721,telecom,transmission,"trm cabinet"
du0092,dbuha1,bmg980336/2,x052308216,telecom,bss,pdu
du0092,dbuha1,kdu137569/1,tu8xj38520,telecom,bss,du
du0092,dbuha1,86010148v01,i0m0881943-xx,telecom,bss,ret
du0092,dbuha1,86010148v01,i0m0881948-xx,telecom,bss,ret
du0092,dbuha1,kdu137569/1,tu8xj38497,telecom,bss,du
du0092,dbuha1,86010148v01,csg4288065-xx,telecom,bss,ret
du0092,dbuha1,86010148v01,csg4288668-xx,telecom,bss,ret
du0092,dbuha1,kdu137925/31,b441044699,telecom,bss,baseband
du0092,dbuha1,tta-glg120h,as192300492,telecom,bss,tma
du0092,dbuha1,tta-glg120h,as192500190,telecom,bss,tma
du0092,dbuha1,86010148v01,e4j3771057-xx,telecom,bss,ret
du0092,dbuha1,tta-glg120h,as192101909,telecom,bss,tma
du0092,dbuha1,krc161260/1,d16e006793,telecom,bss,ru
du0092,dbuha1,krc161260/1,d16e006817,telecom,bss,ru
du0092,dbuha1,krc161260/1,d16e006818,telecom,bss,ru
du0092,dbuha1,krc161280/1,d16d689109,telecom,bss,ru
du0092,dbuha1,krc161280/1,d16d700262,telecom,bss,ru
du0092,dbuha1,bml161184/1,br83215639,telecom,bss,psu
du0092,dbuha1,bml161184/1,bw97349501,telecom,bss,psu
du0092,dbuha1,bml161184/1,bw97349566,telecom,bss,psu
du0092,dbuha1,bml161184/1,bw97349616,telecom,bss,psu
du0092,dbuha1,302/bfm901292,d16e103946,telecom,bss,bts
du0092,dbuha1,bmg980336/2,x052308043,telecom,bss,pdu
du0092,dbuha1,bmg980336/2,x052308237,telecom,bss,pdu
du0092,dbuha1,krc161622/1,cd3v436221,telecom,bss,ru
du0092,dbuha1,krc161622/1,cd3v436222,telecom,bss,ru
du0092,dbuha1,krc161622/1,cd3v436223,telecom,bss,ru
du0092,dbuha1,86010148v01,i0m0881919-xx,telecom,bss,ret
du0093,dgavr1,86010148v01,i0m0883634-xx,telecom,bss,ret
du0093,dgavr1,kdu137569/1,tu8xb85056,telecom,bss,du
du0093,dgavr1,bml161174/1,br86410489,telecom,bss,psu
du0093,dgavr1,86010148v01,i0m0881785-xx,telecom,bss,ret
du0093,dgavr1,bmg980336/7,dx10262123,telecom,bss,pdu
du0093,dgavr1,86010148v01,i0m0882119-xx,telecom,bss,ret
du0093,dgavr1,86010148v01,csg4289004-xx,telecom,bss,ret
du0093,dgavr1,krc161260/1,d16u018076,telecom,bss,ru
du0093,dgavr1,tta-glg120h,as192300413,telecom,bss,tma
du0093,dgavr1,tta-glg120h,as192300434,telecom,bss,tma
du0093,dgavr1,86010148v01,csg4288823-xx,telecom,bss,ret
du0093,dgavr1,86010148v01,csg4288935-xx,telecom,bss,ret
du0093,dgavr1,tta-glg120h,as192501360,telecom,bss,tma
du0093,dgavr1,krc161260/1,d16u022307,telecom,bss,ru
du0093,dgavr1,krc161260/1,d16e843746,telecom,bss,ru
du0093,dgavr1,bml161184/1,br86465035,telecom,bss,psu
du0093,dgavr1,bml161174/1,br88084679,telecom,bss,psu
du0093,dgavr1,bml161184/1,bw97336179,telecom,bss,psu
du0093,dgavr1,krc161622/1,tu8u003k52,telecom,bss,ru
du0093,dgavr1,krc161622/1,tu8u003mjy,telecom,bss,ru
du0093,dgavr1,104/bfm901292,d166961145,telecom,bss,bts
du0093,dgavr1,bmg980336/2,x051983524,telecom,bss,pdu
du0093,dgavr1,bmg980336/2,x051983490,telecom,bss,pdu
du0093,dgavr1,kdu137848/11,e23b181074,telecom,bss,baseband
du0093,dgavr1,krc161622/1,tu8u003jhc,telecom,bss,ru
du0094,dhdam1,bmg980336/2,x052477166,telecom,bss,pdu
du0094,dhdam1,kdu137925/31,d16v577404,telecom,bss,baseband
du0094,dhdam1,86010148v01,csi0564072-xx,telecom,bss,ret
du0094,dhdam1,86010148v01,csi0564579-xx,telecom,bss,ret
du0094,dhdam1,86010148v01,csi4592199-xx,telecom,bss,ret
du0094,dhdam1,tta-glg120h,as192101293,telecom,bss,tma
du0094,dhdam1,krc161280/1,d16h060274,telecom,bss,ru
du0094,dhdam1,krc161260/1,d16l138167,telecom,bss,ru
du0094,dhdam1,krc161260/1,d16h002446,telecom,bss,ru
du0094,dhdam1,krc161260/1,d16h002447,telecom,bss,ru
du0094,dhdam1,tta-glg120h,as192101966,telecom,bss,tma
du0094,dhdam1,tta-glg120h,as192101992,telecom,bss,tma
du0094,dhdam1,krc161466/2,d16v674629,telecom,bss,ru
du0094,dhdam1,krc161466/2,d16v674761,telecom,bss,ru
du0094,dhdam1,krc161466/2,d16v674762,telecom,bss,ru
du0094,dhdam1,bml161184/1,br83232361,telecom,bss,psu
du0094,dhdam1,bml161184/1,br83232364,telecom,bss,psu
du0094,dhdam1,bml161184/1,br83232378,telecom,bss,psu
du0094,dhdam1,302/bfm901292,d16h081305,telecom,bss,bts
du0094,dhdam1,kdu137569/1,tu8xl81467,telecom,bss,du
du0094,dhdam1,bmg980336/2,x052471026,telecom,bss,pdu
du0094,dhdam1,bmg980336/2,x052477153,telecom,bss,pdu
du0094,dhdam1,kdu137569/1,tu8xl81458,telecom,bss,du
du0095,dhk_andazyaran1,bml161184/1,bw97341129,telecom,bss,psu
du0095,dhk_andazyaran1,kdu137569/1,d163687477,telecom,bss,du
du0095,dhk_andazyaran1,86010148v01,csg4288081-xx,telecom,bss,ret
du0095,dhk_andazyaran1,86010148v01,csg4288726-xx,telecom,bss,ret
du0095,dhk_andazyaran1,86010148v01,csg4288836-xx,telecom,bss,ret
du0095,dhk_andazyaran1,tta-glg120h,as192100079,telecom,bss,tma
du0095,dhk_andazyaran1,tta-glg120h,as192101239,telecom,bss,tma
du0095,dhk_andazyaran1,tta-glg120h,as192101908,telecom,bss,tma
du0095,dhk_andazyaran1,krc11862/2,d163524842,telecom,bss,ru
du0095,dhk_andazyaran1,krc11862/2,d163525191,telecom,bss,ru
du0095,dhk_andazyaran1,krc11862/2,d163535632,telecom,bss,ru
du0095,dhk_andazyaran1,104/bfm901292,d163777515,telecom,bss,bts
du0095,dhk_andazyaran1,bml161174/1,br88045551,telecom,bss,psu
du0095,dhk_andazyaran1,bml161174/1,br88045636,telecom,bss,psu
du0095,dhk_andazyaran1,krc161622/1,tu8u00g1la,telecom,bss,ru
du0095,dhk_andazyaran1,krc161622/1,tu8u00g1lj,telecom,bss,ru
du0095,dhk_andazyaran1,krc161622/1,tu8u00g1mj,telecom,bss,ru
du0095,dhk_andazyaran1,bmg980336/2,c941399400,telecom,bss,pdu
du0095,dhk_andazyaran1,bmg980336/2,c941399627,telecom,bss,pdu
du0095,dhk_andazyaran1,bmg980336/2,x051914473,telecom,bss,pdu
du0095,dhk_andazyaran1,kdu137848/11,td3b871027,telecom,bss,baseband
du0095,dhk_andazyaran1,kdu137569/1,cd39937392,telecom,bss,du
du0095,dhk_andazyaran1,krc11865/2,d165383954,telecom,bss,ru
du0096,dhk_zankovilag1,bml161184/1,bw97346038,telecom,bss,psu
du0096,dhk_zankovilag1,kdu137569/1,d16d868434,telecom,bss,du
du0096,dhk_zankovilag1,86010148v01,i0m0562388-xx,telecom,bss,ret
du0096,dhk_zankovilag1,bmg980336/2,x053075800,telecom,bss,pdu
du0096,dhk_zankovilag1,86010148v01,csg4288863-xx,telecom,bss,ret
du0096,dhk_zankovilag1,krc161280/1,d16d700289,telecom,bss,ru
du0096,dhk_zankovilag1,86010148v01,i0m0882373-xx,telecom,bss,ret
du0096,dhk_zankovilag1,bml161184/1,bw97389320,telecom,bss,psu
du0096,dhk_zankovilag1,bml161184/1,bw97389838,telecom,bss,psu
du0096,dhk_zankovilag1,86010148v01,csg4288068-xx,telecom,bss,ret
du0096,dhk_zankovilag1,86010148v01,csg4288701-xx,telecom,bss,ret
du0096,dhk_zankovilag1,kdu137925/31,b441044730,telecom,bss,baseband
du0096,dhk_zankovilag1,tta-glg120h,as192100233,telecom,bss,tma
du0096,dhk_zankovilag1,krc161260/1,d168251431,telecom,bss,ru
du0096,dhk_zankovilag1,krc161260/1,d16u027740,telecom,bss,ru
du0096,dhk_zankovilag1,tta-glg120h,as192101932,telecom,bss,tma
du0096,dhk_zankovilag1,tta-glg120h,as192101951,telecom,bss,tma
du0096,dhk_zankovilag1,krc161260/1,d16d982267,telecom,bss,ru
du0096,dhk_zankovilag1,bml161184/1,bw97389789,telecom,bss,psu
du0096,dhk_zankovilag1,302/bfm901292,d16u388884,telecom,bss,bts
du0096,dhk_zankovilag1,bmg980336/7,x053143183,telecom,bss,pdu
du0096,dhk_zankovilag1,bmg980336/2,x053076018,telecom,bss,pdu
du0096,dhk_zankovilag1,krc161622/1,cd3v433815,telecom,bss,ru
du0096,dhk_zankovilag1,krc161622/1,cd3v433915,telecom,bss,ru
du0096,dhk_zankovilag1,krc161622/1,cd3v433945,telecom,bss,ru
du0096,dhk_zankovilag1,kdu137569/1,tu8xd95944,telecom,bss,du
du0096,dhk_zankovilag1,86010148v01,i0m0562387-xx,telecom,bss,ret
du0097,dkurd1,bmg980336/2,x052443507,telecom,bss,pdu
du0097,dkurd1,kdu137848/11,td3b782640,telecom,bss,baseband
du0097,dkurd1,86010148v01,csi0912088-xx,telecom,bss,ret
du0097,dkurd1,86010148v01,csi0912105-xx,telecom,bss,ret
du0097,dkurd1,krc161260/1,d16h160808,telecom,bss,ru
du0097,dkurd1,tta-glg120h,as192300507,telecom,bss,tma
du0097,dkurd1,tta-glg120h,as192300597,telecom,bss,tma
du0097,dkurd1,tta-glg120h,as192500057,telecom,bss,tma
du0097,dkurd1,acu-a20-s,000006162611007d3,telecom,bss,ret
du0097,dkurd1,acu-a20-s,00000617021110add,telecom,bss,ret
du0097,dkurd1,acu-a20-s,00000617021110b54,telecom,bss,ret
du0097,dkurd1,krc161280/1,d16h261180,telecom,bss,ru
du0097,dkurd1,krc161260/1,d16h160805,telecom,bss,ru
du0097,dkurd1,krc161260/1,d16h160824,telecom,bss,ru
du0097,dkurd1,bml161184/1,br85370512,telecom,bss,psu
du0097,dkurd1,krc161622/1,tu8u0046vz,telecom,bss,ru
du0097,dkurd1,krc161622/1,tu8u0046y1,telecom,bss,ru
du0097,dkurd1,302/bfm901292,d16h312208,telecom,bss,bts
du0097,dkurd1,bml161184/1,br83397944,telecom,bss,psu
du0097,dkurd1,bml161184/1,br83397988,telecom,bss,psu
du0097,dkurd1,bmg980336/7,dx10305717,telecom,bss,pdu
du0097,dkurd1,krc161622/1,tu8u005cjd,telecom,bss,ru
du0097,dkurd1,bmg980336/2,x052443465,telecom,bss,pdu
du0097,dkurd1,bmg980336/2,x052443745,telecom,bss,pdu
du0097,dkurd1,kdu137569/1,tu8xd20614,telecom,bss,du
du0097,dkurd1,kdu137569/1,tu8xg21264,telecom,bss,du
du0097,dkurd1,86010148v01,csi0703736-xx,telecom,bss,ret
du0098,dmala3,bmg980336/2,x052199248,telecom,bss,pdu
du0098,dmala3,kdu137569/1,d163683736,telecom,bss,du
du0098,dmala3,86010148v01,i0m0882301-xx,telecom,bss,ret
du0098,dmala3,86010148v01,i0m0883489-xx,telecom,bss,ret
du0098,dmala3,86010148v01,csg4289085-xx,telecom,bss,ret
du0098,dmala3,86010148v01,csg4288883-xx,telecom,bss,ret
du0098,dmala3,86010148v01,csg4288906-xx,telecom,bss,ret
du0098,dmala3,tta-glg120h,as192100097,telecom,bss,tma
du0098,dmala3,tta-glg120h,as192100186,telecom,bss,tma
du0098,dmala3,tta-glg120h,as192100241,telecom,bss,tma
du0098,dmala3,krc11865/2,cb4p451638,telecom,bss,ru
du0098,dmala3,krc11865/2,cb4p451672,telecom,bss,ru
du0098,dmala3,krc11862/2,d164343493,telecom,bss,ru
du0098,dmala3,krc11862/2,d166939122,telecom,bss,ru
du0098,dmala3,krc11862/2,d166954129,telecom,bss,ru
du0098,dmala3,bml161174/1,br88084727,telecom,bss,psu
du0098,dmala3,bml161184/1,bw97455598,telecom,bss,psu
du0098,dmala3,bml161184/1,br86016894,telecom,bss,psu
du0098,dmala3,krc161622/1,e551264377,telecom,bss,ru
du0098,dmala3,104/bfm901292,d166961147,telecom,bss,bts
du0098,dmala3,bmg980336/2,x051983694,telecom,bss,pdu
du0098,dmala3,krc161622/1,cd3v433868,telecom,bss,ru
du0098,dmala3,krc161622/1,e551264376,telecom,bss,ru
du0098,dmala3,kdu137569/1,tu8xp41112,telecom,bss,du
du0098,dmala3,bmg980336/2,x051980699,telecom,bss,pdu
du0098,dmala3,kdu137925/31,d16v592717,telecom,bss,baseband
du0098,dmala3,86010148v01,i0m0882482-xx,telecom,bss,ret
du0099,dmala4,86010148v01,i0m0883900-xx,telecom,bss,ret
du0099,dmala4,kdu137569/1,d164186499,telecom,bss,du
du0099,dmala4,bmg980336/2,c941245996,telecom,bss,pdu
du0099,dmala4,bmg980336/2,c941586073,telecom,bss,pdu
du0099,dmala4,86010148v01,i0m0882289-xx,telecom,bss,ret
du0099,dmala4,krc161466/2,d16v513843,telecom,bss,ru
du0099,dmala4,krc11865/2,d165382571,telecom,bss,ru
du0099,dmala4,krc11865/2,d165383887,telecom,bss,ru
du0099,dmala4,krc11862/2,d166251030,telecom,bss,ru
du0099,dmala4,tta-glg120h,as192100216,telecom,bss,tma
du0099,dmala4,86010148v01,csg4287813-xx,telecom,bss,ret
du0099,dmala4,86010148v01,csg4287821-xx,telecom,bss,ret
du0099,dmala4,86010148v01,csg4288450-xx,telecom,bss,ret
du0099,dmala4,tta-glg120h,as192101272,telecom,bss,tma
du0099,dmala4,tta-glg120h,as192101956,telecom,bss,tma
du0099,dmala4,bml161184/1,br86490539,telecom,bss,psu
du0099,dmala4,krc161466/2,d16v513842,telecom,bss,ru
du0099,dmala4,krc11862/2,d167180024,telecom,bss,ru
du0099,dmala4,krc11862/2,d167181128,telecom,bss,ru
du0099,dmala4,krc161466/2,d16v513859,telecom,bss,ru
du0099,dmala4,bml161174/1,br84499855,telecom,bss,psu
du0099,dmala4,bml161174/1,br86410484,telecom,bss,psu
du0099,dmala4,104/bfm901292,d167214853,telecom,bss,bts
du0099,dmala4,bmg980336/2,c941586071,telecom,bss,pdu
du0099,dmala4,kdu137925/31,d16v599581,telecom,bss,baseband
du0099,dmala4,kdu137569/1,d164186411,telecom,bss,du
du0099,dmala4,86010148v01,i0m0883977-xx,telecom,bss,ret
du0100,dmalt2,86010148v01,i0m0883968-xx,telecom,bss,ret
du0100,dmalt2,kdu137569/1,tu8xu10550,telecom,bss,du
du0100,dmalt2,kdu137569/1,tu8xc01368,telecom,bss,du
du0100,dmalt2,86010148v01,csg4288993-xx,telecom,bss,ret
du0100,dmalt2,86010148v01,csg4289045-xx,telecom,bss,ret
du0100,dmalt2,86010148v01,csg4289077-xx,telecom,bss,ret
du0100,dmalt2,tta-glg120h,as195200136,telecom,bss,tma
du0100,dmalt2,tta-glg120h,as192100234,telecom,bss,tma
du0100,dmalt2,krc161260/1,d168105122,telecom,bss,ru
du0100,dmalt2,tta-glg120h,as192101937,telecom,bss,tma
du0100,dmalt2,krc161466/2,d16v516350,telecom,bss,ru
du0100,dmalt2,krc161260/1,d16d982254,telecom,bss,ru
du0100,dmalt2,krc161260/1,d16e123264,telecom,bss,ru
du0100,dmalt2,krc161280/1,d16b012174,telecom,bss,ru
du0100,dmalt2,krc161280/1,d16b012296,telecom,bss,ru
du0100,dmalt2,krc161466/2,d822854169,telecom,bss,ru
du0100,dmalt2,krc161466/2,d822854173,telecom,bss,ru
du0100,dmalt2,bml161174/1,br88089391,telecom,bss,psu
du0100,dmalt2,bml161184/1,bw97335473,telecom,bss,psu
du0100,dmalt2,bml161184/1,bw99735091,telecom,bss,psu
du0100,dmalt2,bml161174/1,br81310182,telecom,bss,psu
du0100,dmalt2,104/bfm901292,d167192943,telecom,bss,bts
du0100,dmalt2,bmg980336/2,x052002472,telecom,bss,pdu
du0100,dmalt2,bmg980336/2,x052004726,telecom,bss,pdu
